23882,345386825,12664893,2021-05-21,2021-08-10
23883,373301529,2563611,2021-07-17,2021-08-18
23884,688123961,11866301,2015-12-25,2016-02-19
23885,375754881,3765357,2015-06-11,2015-08-01
23886,1582341745,2791446,2021-09-25,2021-10-09
23887,771085664,17543568,2021-10-28,2021-12-09
23888,312972741,35712132,2023-01-28,2023-03-28
23889,3548237142,32342394,2019-03-04,2019-05-13
23890,927978121,24632627,2018-11-30,2019-02-26
23891,811729850,3819946,2015-10-15,2015-12-27
23892,340794682,23235139,2019-11-11,2019-11-25
23893,739429213,9125932,2018-05-21,2018-05-27
23894,1565070356,13156998,2020-08-27,2020-09-13
23895,1411608151,34150118,2022-05-11,2022-05-21
23896,553176420,607735,2018-12-28,2019-02-24
23897,812562615,11006134,2020-05-23,2020-08-04
23898,385240406,23709995,2015-07-22,2015-09-19
23899,553047906,1940534,2018-12-20,2018-12-31
23900,425115860,23943945,2015-03-10,2015-04-20
23901,3453137205,18812153,2023-06-08,2023-09-05
23902,142000531,20757749,2022-05-27,2022-08-14
23903,60156333,24632879,2017-07-22,2017-09-09
23904,525939253,14006823,2015-03-16,2015-05-14
23905,816700524,29153508,2019-06-30,2019-07-01
23906,1578561264,11138618,2017-11-21,2017-12-11
23907,3810768014,35565108,2020-06-11,2020-08-12
23908,140267646,31772667,2021-11-16,2021-12-12
23909,316610046,9004946,2015-10-13,2015-11-27
23910,1404335323,154934,2016-02-22,2016-04-12
23911,452279216,29977234,2023-04-15,2023-06-07
23912,151255946,23380590,2016-09-30,2016-10-19
23913,785817131,11660015,2016-05-30,2016-07-25
23914,439155312,31362276,2021-10-28,2022-01-19
23915,892964553,10386831,2020-10-22,2020-12-08
23916,446362603,33580907,2021-05-26,2021-07-10
23917,330303880,19532448,2021-12-11,2021-12-23
23918,517799626,23818526,2015-05-28,2015-06-03
23919,446905852,26441519,2015-07-22,2015-10-04
23920,684148293,34723211,2018-09-22,2018-10-21
23921,8479792302,16162363,2017-04-16,2017-05-22
23922,3423129085,3286369,2022-07-25,2022-09-07
23923,051511605X,31018857,2023-12-13,2023-12-25
23924,083262215X,7438743,2023-03-25,2023-04-28
23925,764551221,26584630,2022-08-23,2022-10-06
23926,60675357,34096002,2016-11-19,2016-11-21
23927,8489707383,10100241,2021-05-28,2021-06-19
23928,426205049,11552402,2021-01-23,2021-02-23
23929,449905616,13508285,2021-11-04,2022-01-08
23930,62510363,11240650,2018-02-10,2018-04-03
23931,3518370340,11684682,2018-10-15,2018-10-29
23932,037305677X,35873317,2021-10-22,2021-12-10
23933,786885084,11100541,2023-02-25,2023-04-06
23934,448417499,6220514,2022-06-29,2022-07-09
23935,895295504,6020044,2020-01-18,2020-02-22
23936,385416253,4520941,2020-04-27,2020-07-07
23937,067972009X,234870,2015-01-25,2015-03-12
23938,140045163,2774381,2023-05-16,2023-05-25
23939,553156764,6613154,2018-09-30,2018-12-04
23940,385241844,36235154,2020-05-15,2020-06-29
23941,684834154,22815257,2020-03-04,2020-03-12
23942,28643518,22303234,2015-03-18,2015-04-20
23943,7157738,34545869,2019-12-06,2020-01-04
23944,195069552,7898302,2018-12-25,2019-01-19
23945,373289596,8348832,2019-10-25,2020-01-22
23946,373264968,28536172,2018-02-06,2018-04-07
23947,840777337,26892245,2017-01-06,2017-01-07
23948,231108680,21588805,2021-05-02,2021-05-23
23949,1883672325,4315934,2018-01-26,2018-04-25
23950,451454561,26945036,2015-01-04,2015-03-31
23951,245503668,8398120,2019-06-14,2019-08-25
23952,743444779,3917007,2022-03-30,2022-05-27
23953,486295613,26623526,2021-08-24,2021-09-11
23954,812531884,7927838,2023-01-17,2023-03-15
23955,26329859,17321243,2021-10-06,2021-10-09
23956,435240765,27424575,2018-09-17,2018-10-15
23957,876378505,30939678,2018-10-19,2018-11-05
23958,8475961517,20697637,2015-07-14,2015-09-12
23959,375506195,8444115,2020-01-12,2020-01-15
23960,034529694X,17133664,2018-07-08,2018-09-10
23961,670803596,9935888,2020-05-14,2020-05-15
23962,842373055,22303992,2015-04-13,2015-06-27
23963,606034595,3304307,2023-09-04,2023-09-12
23964,3257212569,19226317,2016-01-16,2016-02-01
23965,394925610,24367113,2021-12-31,2022-03-28
23966,446678457,5882725,2020-08-05,2020-08-27
23967,688130925,267535,2023-10-11,2023-10-28
23968,449212696,21353639,2021-03-24,2021-03-31
23969,2841721450,11526684,2022-03-29,2022-06-01
23970,789462923,32917917,2022-07-06,2022-08-07
23971,553288148,34715542,2015-10-20,2016-01-14
23972,1557531315,7194538,2019-06-26,2019-09-21
23973,373703988,16299269,2015-12-28,2016-02-13
23974,843390888X,18857134,2018-07-16,2018-08-03
23975,380807068,31037068,2022-04-24,2022-06-28
23976,292760167,34909594,2022-10-09,2022-12-26
23977,380796171,4950357,2023-05-03,2023-06-13
23978,671876031,19784119,2023-01-31,2023-03-22
23979,394850890,35059067,2020-11-22,2021-01-17
23980,553237683,1843108,2019-08-07,2019-10-18
23981,3763019162,35153229,2022-03-25,2022-06-05
23982,425130746,21081975,2015-11-20,2015-11-24
23983,385262167,30959724,2019-05-13,2019-06-08
23984,814907776,24129287,2022-09-14,2022-10-25
23985,60621796,22681018,2019-02-18,2019-03-15
23986,812909852,9603611,2021-03-18,2021-06-12
23987,523423500,25619849,2016-08-06,2016-08-31
23988,076453470x,778495,2023-01-29,2023-03-08
23989,393028909,20014879,2017-07-10,2017-08-03
23990,812051378,7774373,2017-11-16,2018-02-10
23991,399147195,13973268,2019-11-26,2020-01-31
23992,1551560275,12450817,2022-07-30,2022-09-29
23993,2226059032,27527478,2021-01-27,2021-02-24
23994,086369182X,18544441,2023-06-03,2023-08-15
23995,385242395,31070935,2016-01-30,2016-03-21
23996,590445030,29823499,2015-11-16,2016-02-05
23997,3442247497,7072245,2016-06-14,2016-08-28
23998,000648302X,30043809,2017-09-03,2017-11-19
23999,887082019X,23105764,2019-08-13,2019-11-09
24000,2311216,28053907,2015-09-25,2015-11-04
24001,821766961,27389854,2016-12-27,2017-02-07
24002,448163888,28608920,2017-03-27,2017-04-11
24003,2742738126,22065495,2020-03-16,2020-05-15
24004,813512727,4020957,2021-11-05,2021-12-12
24005,521785707,35030571,2018-02-06,2018-04-07
24006,553101838,24596989,2017-03-11,2017-04-10
24007,440237343,19887942,2022-09-11,2022-10-27
24008,2910932915,255476,2016-06-13,2016-08-07
24009,743221044,33964812,2018-03-22,2018-03-26
24010,399131868,24289926,2016-12-24,2017-02-02
24011,752535463,12941586,2021-04-19,2021-05-16
24012,3522128001,22972357,2019-06-11,2019-07-05
24013,1590071212,32291386,2022-03-29,2022-05-29
24014,744001080,21751524,2017-04-08,2017-05-15
24015,61055336,9856683,2021-08-06,2021-08-15
24016,394496922,19019275,2017-03-30,2017-05-28
24017,156003961,7173864,2015-10-11,2015-11-28
24018,312979797,36421287,2016-07-29,2016-09-20
24019,831748680,29570887,2019-07-12,2019-09-29
24020,380715309,6574595,2019-11-17,2019-12-01
24021,436206145,28358666,2016-04-09,2016-04-14
24022,440234921,19278895,2021-02-12,2021-03-29
24023,60524073,1750527,2016-02-18,2016-04-11
24024,553256378,28892753,2023-03-17,2023-04-20
24025,395419506,11509497,2017-03-09,2017-03-14
24026,345466233,19673728,2023-02-16,2023-03-21
24027,679726136,10810807,2022-09-10,2022-10-29
24028,393030776,9050597,2023-05-28,2023-05-31
24029,821226738,7612100,2016-07-27,2016-09-28
24030,385315163,35156439,2020-10-26,2020-12-01
24031,425175367,35330887,2023-11-18,2024-01-15
24032,883963965,9350295,2021-06-24,2021-08-05
24033,696008505,34040940,2017-08-01,2017-08-31
24034,893755303,3632258,2021-04-26,2021-04-27
24035,60161019,975990,2019-10-11,2019-12-09
24036,44423160,5010368,2016-07-16,2016-07-25
24037,375753419,20186887,2022-02-19,2022-04-27
24038,688060692,11199622,2019-08-04,2019-08-05
24039,553381121,35831203,2016-08-02,2016-10-24
24040,553231480,21913782,2023-11-30,2023-12-17
24041,200000497,9315478,2022-08-25,2022-09-14
24042,1840183047,30394467,2018-08-31,2018-09-21
24043,082176828X,3153140,2021-11-18,2021-12-13
24044,515128473,21050522,2016-01-14,2016-04-06
24045,441157084,34489717,2021-06-19,2021-07-20
24046,803990766,1291245,2019-05-15,2019-05-16
24047,1864503793,34340299,2021-07-18,2021-08-01
24048,140039317,2414157,2017-12-19,2018-03-10
24049,765307375,21676769,2020-01-27,2020-02-28
24050,405006950,5881122,2016-02-16,2016-04-28
24051,446300063,33367953,2021-09-05,2021-11-14
24052,61054984,5659417,2015-01-23,2015-04-01
24053,158062118X,9879235,2021-11-09,2022-01-19
24054,1891290002,27047594,2022-12-20,2023-01-13
24055,448095483,29844533,2019-06-23,2019-08-09
24056,140323201,4574224,2017-11-07,2017-12-06
24057,671027034,9504843,2023-03-25,2023-03-26
24058,517584859,20738759,2022-01-09,2022-03-28
24059,307988430,21399985,2022-05-28,2022-06-23
24060,1551801914,1971540,2023-09-10,2023-09-26
24061,767908155,33493942,2015-07-10,2015-09-30
24062,2020124211,34399984,2015-04-29,2015-05-06
24063,1929001061,26715133,2023-12-08,2024-03-07
24064,819906719,16415365,2020-10-13,2020-11-19
24065,069620505X,2518907,2021-01-13,2021-01-18
24066,6932649,7453537,2015-12-04,2016-01-02
24067,3257219245,22292865,2021-04-25,2021-05-27
24068,1561480487,21491135,2019-05-07,2019-06-01
24069,380782405,16441995,2015-04-05,2015-06-14
24070,342312721X,657005,2023-06-17,2023-07-14
24071,836217411,13443640,2023-02-24,2023-04-01
24072,385153007,7498981,2018-07-14,2018-07-28
24073,345315677,23514988,2015-08-19,2015-08-26
24074,762403977,2889781,2023-05-23,2023-06-06
24075,835607097,23301706,2023-06-24,2023-09-02
24076,747543674,29459784,2019-07-21,2019-09-28
24077,1551664399,36212415,2017-11-14,2018-01-22
24078,870237705,24058869,2022-12-05,2023-01-03
24079,881500208,10244876,2019-03-08,2019-04-10
24080,786014520,13019851,2023-12-01,2024-01-09
24081,156008661,13980280,2018-04-29,2018-07-21
24082,373870493,20663997,2020-05-05,2020-05-30
24083,140771859,6402712,2015-09-17,2015-12-09
24084,446515671,24251237,2022-06-03,2022-06-06
24085,385720688,23488098,2023-09-17,2023-11-20
24086,590847791,13445935,2023-04-13,2023-06-25
24087,874062373,12102526,2017-08-29,2017-11-20
24088,425159051,32561334,2015-03-22,2015-04-20
24089,316197475,7378773,2021-01-23,2021-02-01
24090,1566041791,18597908,2020-05-22,2020-06-15
24091,3404142357,13108345,2020-11-25,2021-02-16
24092,821715690,6315659,2020-04-12,2020-07-05
24093,553492772,9970995,2024-01-01,2024-03-28
24094,849906784,22067764,2018-05-12,2018-06-18
24095,671793152,34116613,2019-02-12,2019-03-16
24096,451458346,33163633,2016-09-05,2016-11-24
24097,1565070003,26193678,2019-07-12,2019-07-27
24098,190330086X,13441680,2021-01-04,2021-02-19
24099,61099686,34532307,2015-10-18,2015-10-26
24100,307118932,13433027,2023-05-11,2023-05-25
24101,62736507,30531163,2019-01-04,2019-03-04
24102,1400032520,24896938,2021-11-05,2021-11-10
24103,1576733866,9879216,2023-12-19,2024-01-16
24104,415141842,15205915,2015-03-23,2015-06-18
24105,096580142X,15939056,2018-07-01,2018-09-18
24106,973402202,9078632,2015-03-20,2015-06-03
24107,3453038894,21369311,2018-04-04,2018-05-14
24108,440526809,32081249,2021-04-30,2021-07-06
24109,373194005,16054883,2018-06-03,2018-07-25
24110,743431677,25226807,2016-11-04,2016-12-26
24111,712614885,14815997,2021-12-08,2022-01-27
24112,436204258,15216703,2020-01-09,2020-01-31
24113,515108839,30648855,2021-10-08,2021-12-12
24114,425174093,593000,2018-11-13,2018-12-08
24115,684856921,29654321,2018-07-30,2018-08-01
24116,747272646,21214554,2018-04-05,2018-04-21
24117,440925606,29459091,2019-08-24,2019-11-18
24118,140277447,34741362,2016-11-29,2016-12-25
24119,71351868,24667053,2023-06-06,2023-06-08
24120,076150592X,18406606,2023-09-06,2023-09-17
24121,1852831758,6924793,2015-06-15,2015-07-07
24122,671700375,27827110,2015-05-02,2015-05-18
24123,746029357,10425572,2016-11-14,2016-12-18
24124,380818590,29170953,2019-11-19,2020-02-06
24125,963645714,13862377,2019-06-27,2019-09-04
24126,446607568,24968602,2015-02-13,2015-03-12
24127,761540806,10576404,2022-12-14,2023-01-16
24128,253333156,322037,2020-05-09,2020-07-24
24129,486295583,17547029,2015-11-06,2015-12-28
24130,312055277,31684570,2015-05-13,2015-06-10
24131,1890768367,3013668,2019-05-28,2019-06-04
24132,871138565,20888611,2017-12-19,2018-01-13
24133,052348559X,22232444,2021-10-07,2021-10-27
24134,340412846X,12753434,2018-10-06,2018-11-20
24135,067168955X,18169166,2018-01-05,2018-02-03
24136,1879164035,35406411,2018-07-09,2018-07-13
24137,768320208,33226517,2015-03-18,2015-05-01
24138,895888041,13136376,2018-07-27,2018-08-12
24139,140244883,7611764,2022-07-14,2022-09-24
24140,880380233,7745868,2017-04-26,2017-06-20
24141,671749919,31074354,2016-06-22,2016-06-30
24142,1578400309,3924092,2023-03-29,2023-05-04
24143,671708007,35884220,2020-10-05,2020-10-17
24144,373264399,34040771,2016-01-28,2016-03-09
24145,790005190,19141812,2021-11-01,2021-12-16
24146,883635909,30914114,2018-07-15,2018-08-10
24147,373612095,30588600,2015-08-13,2015-10-15
24148,373192339,12496118,2016-05-11,2016-06-25
24149,812523997,29797672,2015-12-12,2016-02-25
24150,801044928,6257715,2023-10-24,2024-01-02
24151,131336452,10887852,2022-06-25,2022-06-29
24152,440415527,30528541,2022-07-10,2022-07-22
24153,226038645,23381157,2022-11-28,2023-01-27
24154,517551454,35026452,2018-09-19,2018-09-29
24155,141007338,5756767,2023-07-28,2023-09-09
24156,038078243X,8861340,2015-02-27,2015-03-22
24157,553486683,36224876,2019-01-03,2019-03-22
24158,1557732698,34862591,2020-04-06,2020-06-13
24159,916515567,13064336,2017-09-05,2017-11-18
24160,1850892725,13415100,2021-09-25,2021-11-13
24161,811829464,176135,2020-12-19,2021-02-17
24162,8408012533,25163519,2019-06-28,2019-08-01
24163,399523200,21638538,2021-10-07,2021-11-16
24164,967408601,4566818,2023-05-07,2023-07-22
24165,812556038,19355497,2019-05-20,2019-06-13
24166,806970561,27392814,2019-07-31,2019-08-23
24167,451138279,17088382,2021-11-29,2022-01-17
24168,821740571,20210285,2019-03-06,2019-03-18
24169,340425636,18560569,2017-07-18,2017-10-06
24170,075640021X,7694064,2019-06-08,2019-07-27
24171,380763656,32479283,2016-04-01,2016-04-07
24172,802114121,10774325,2018-04-10,2018-06-27
24173,671439227,27949503,2021-08-13,2021-09-06
24174,8420483869,4343312,2015-03-29,2015-05-15
24175,345316413X,22395320,2016-11-08,2016-11-10
24176,62517139,22164078,2016-03-19,2016-06-12
24177,821740059,28869774,2020-04-10,2020-07-06
24178,205162673,30956885,2019-09-06,2019-10-28
24179,2080680692,16148374,2020-02-08,2020-03-18
24180,1852304359,398281,2020-05-08,2020-08-05
24181,8804374810,35275591,2022-11-24,2023-02-18
24182,553238299,18912084,2021-09-21,2021-12-14
24183,393025454,2466770,2021-05-28,2021-07-05
24184,1578515599,2065985,2021-12-10,2022-02-26
24185,553566881,35867917,2018-02-07,2018-03-17
24186,821763458,29558285,2017-08-13,2017-10-29
24187,60903511,31381171,2022-02-15,2022-03-01
24188,787610135,17155039,2023-11-12,2023-12-11
24189,821749471,31837233,2023-12-22,2024-01-06
24190,1879706938,25033991,2017-10-23,2018-01-12
24191,385490534,2931595,2022-01-03,2022-01-09
24192,385720602,21643550,2020-05-25,2020-06-29
24193,1565040945,17480547,2018-06-21,2018-07-02
24194,140254463,4077428,2021-08-01,2021-08-14
24195,1891984136,2334411,2018-06-09,2018-08-13
24196,553352660,6937897,2023-07-21,2023-08-20
24197,764560670,21450693,2017-03-08,2017-03-31
24198,771011660,22059272,2023-03-13,2023-03-16
24199,451527399,23527260,2016-07-17,2016-09-15
24200,399219919,5791707,2018-02-23,2018-05-17
24201,449217817,11304325,2018-12-09,2018-12-14
24202,553155679,32333010,2018-04-13,2018-05-18
24203,1558214526,17713865,2017-10-21,2018-01-13
24204,316738913,22321322,2017-11-10,2018-02-04
24205,30049989,1335550,2021-06-04,2021-06-19
24206,752535463,22306848,2023-09-13,2023-10-05
24207,1568362129,30007787,2016-04-02,2016-04-19
24208,486256588,4000561,2019-08-23,2019-10-23
24209,2233711,29162918,2016-07-17,2016-08-29
24210,735814546,32307013,2018-08-02,2018-10-06
24211,816703035,1984486,2022-12-16,2023-02-11
24212,762101245,28918134,2018-12-24,2019-02-09
24213,312971389,5859030,2023-10-26,2023-10-31
24214,938077546,33271828,2022-01-29,2022-04-01
24215,3407798180,25833495,2021-07-27,2021-08-12
24216,891332111,7798930,2019-10-06,2019-10-22
24217,930330552,19779217,2022-05-06,2022-05-13
24218,613328396,29370077,2019-01-11,2019-04-11
24219,747560137,1347126,2019-05-06,2019-08-02
24220,449243621,10166986,2018-06-24,2018-08-25
24221,140071083,8521692,2016-07-15,2016-09-07
24222,721416187,31119965,2023-01-01,2023-03-21
24223,718128125,35669975,2020-06-18,2020-08-15
24224,330270168,8033609,2023-12-29,2024-03-19
24225,523414889,873465,2020-06-10,2020-08-31
24226,756400066,9127163,2019-01-24,2019-03-23
24227,807041971,17587000,2015-01-03,2015-03-21
24228,373293135,9393005,2022-03-31,2022-06-22
24229,440235715,26295421,2015-10-16,2015-12-09
24230,60191929,27612667,2016-01-13,2016-02-05
24231,870403796,3868344,2021-12-11,2022-01-23
24232,440413869,8503280,2022-10-18,2022-12-12
24233,883470918,7807146,2015-10-20,2015-11-17
24234,373071086,33169495,2017-03-02,2017-05-17
24235,762411368,29061500,2021-03-01,2021-04-27
24236,721407579,21597684,2018-05-10,2018-05-11
24237,140255826,19327822,2015-08-31,2015-09-28
24238,078972376x,21566887,2021-04-30,2021-07-28
24239,8484036375,27368543,2023-02-23,2023-03-01
24240,425165337,15833015,2017-03-29,2017-04-04
24241,590250809,17554889,2023-11-06,2023-11-17
24242,812587987,16132114,2019-03-01,2019-04-26
24243,848130073X,21827355,2021-06-11,2021-08-31
24244,60267887,4838271,2018-11-18,2019-01-04
24245,2708117351,1194066,2022-07-07,2022-10-04
24246,3791530372,21710807,2020-11-02,2020-11-27
24247,074993008X,20171018,2017-12-05,2018-02-06
24248,859651401,35726476,2020-06-01,2020-06-25
24249,1558686975,11514756,2022-05-16,2022-07-09
24250,449245551,27578298,2017-09-29,2017-12-25
24251,806517131,12338559,2016-07-10,2016-09-22
24252,867202270,29473324,2017-07-06,2017-09-02
24253,044652770X,33163633,2022-05-30,2022-07-11
24254,1573220396,35577986,2023-04-26,2023-05-02
24255,970349505,35124747,2017-07-12,2017-07-31
24256,345440315,17447168,2016-11-02,2017-01-08
24257,553563130,27993666,2022-05-26,2022-07-12
24258,875797083,2144033,2017-12-11,2018-01-24
24259,3453161335,27407457,2021-05-03,2021-08-01
24260,525944613,11524437,2020-01-04,2020-02-20
24261,034530912X,22229793,2015-07-08,2015-09-21
24262,1560766425,714049,2023-02-02,2023-03-18
24263,130957836,35315680,2015-10-11,2015-11-20
24264,3426194422,18670480,2020-02-02,2020-04-29
24265,375725520,34777870,2017-12-18,2017-12-29
24266,60170123,22176068,2018-06-01,2018-07-13
24267,344243050X,1582540,2016-09-26,2016-12-13
24268,195202198,13112855,2022-11-03,2022-12-02
24269,451146077,36347051,2017-12-07,2018-02-25
24270,671477196,573870,2016-02-21,2016-03-05
24271,761302360,2274084,2019-02-27,2019-04-19
24272,201119498,35183293,2016-09-01,2016-11-08
24273,863580424,15082723,2023-06-04,2023-06-25
24274,8434820234,29904741,2016-01-20,2016-04-10
24275,345409388,22337162,2022-08-13,2022-09-07
24276,039593611X,19313064,2022-10-29,2022-11-18
24277,312265611,13186804,2022-02-27,2022-03-16
24278,1878379992,20895742,2020-11-29,2021-01-29
24279,373311117,27785049,2021-10-09,2021-11-08
24280,823413284,9733741,2022-01-15,2022-04-03
24281,440403669,7363109,2016-11-25,2017-02-18
24282,590409182,5233345,2015-11-02,2015-11-17
24283,618339655,6812061,2017-08-30,2017-11-12
24284,8437603390,33897838,2020-02-14,2020-03-20
24285,1929381085,19362079,2019-01-01,2019-03-21
24286,706429907,28817246,2017-10-01,2017-12-22
24287,312971419,23251395,2015-01-12,2015-01-19
24288,62770527,21716772,2020-12-14,2020-12-31
24289,671738232,34143280,2023-11-28,2023-12-16
24290,590390538,20793502,2021-01-14,2021-03-08
24291,743225627,24562197,2022-10-12,2022-10-24
24292,449216802,35069416,2020-04-14,2020-07-02
24293,1573227161,35638944,2018-07-03,2018-08-18
24294,966452054,30181399,2020-02-26,2020-04-09
24295,553487604,21738084,2023-01-27,2023-04-20
24296,505525119,34475551,2018-01-02,2018-01-16
24297,1880399318,26425943,2022-11-12,2022-12-29
24298,333185153,3290309,2015-09-07,2015-10-05
24299,553237802,34062194,2016-11-23,2017-01-26
24300,806121246,3706213,2022-06-01,2022-06-21
24301,8433920359,29856229,2019-12-05,2020-03-03
24302,671698869,34773215,2023-08-01,2023-08-24
24303,671734253,14388889,2021-05-24,2021-05-30
24304,849932572,27627991,2020-01-02,2020-02-20
24305,044661095x,17407264,2020-03-09,2020-03-24
24306,946890676,34960545,2018-08-16,2018-10-04
24307,094057618X,17606753,2016-10-05,2016-11-15
24308,055329170X,753983,2020-01-16,2020-02-10
24309,821773097,13884628,2018-04-15,2018-06-15
24310,553213490,28787471,2016-04-04,2016-05-02
24311,824518977,23662000,2020-04-22,2020-06-08
24312,749917873,32683433,2018-11-21,2018-11-30
24313,143035002,8506757,2022-09-19,2022-11-01
24314,698105788,15700484,2022-10-31,2023-01-21
24315,373119534,22101002,2018-11-02,2019-01-17
24316,671670581,4331691,2021-08-12,2021-10-27
24317,553251570,35486841,2021-05-15,2021-06-15
24318,802772862,13670094,2021-08-30,2021-11-15
24319,486299007,20177584,2016-09-28,2016-10-30
24320,330257544,13699008,2022-03-01,2022-05-27
24321,743411889,26756446,2018-01-13,2018-02-09
24322,307121208,29415546,2019-10-14,2019-11-29
24323,684852047,29281128,2023-12-09,2024-02-17
24324,140177213,19141833,2017-06-10,2017-08-08
24325,373222742,17684098,2020-09-01,2020-10-20
24326,60450533,30393355,2017-04-29,2017-06-25
24327,449147304,32836385,2017-07-04,2017-08-19
24328,486419061,23593710,2022-06-10,2022-08-09
24329,515108243,30448539,2022-12-15,2023-02-04
24330,965038084,2015094,2019-12-22,2020-03-04
24331,449224619,8454886,2019-06-22,2019-06-23
24332,375410570,1003754,2020-06-26,2020-07-04
24333,60931582,14880613,2021-05-23,2021-07-21
24334,688047009,22972328,2015-11-13,2015-12-18
24335,1885408234,33650779,2019-08-20,2019-08-27
24336,768204763,15189639,2023-03-05,2023-03-27
24337,743228332,832772,2023-01-08,2023-02-14
24338,671549952,12230928,2017-01-13,2017-02-19
24339,3775712291,10244876,2020-08-11,2020-09-02
24340,394710487,35599003,2016-06-14,2016-07-19
24341,864733275,18248683,2018-09-27,2018-12-07
24342,671424912,30068066,2015-02-03,2015-03-20
24343,006051406x,13221331,2018-03-20,2018-06-13
24344,373104952,4839323,2021-07-03,2021-09-04
24345,1569751781,21259931,2015-10-20,2015-11-02
24346,684826720,995469,2015-01-13,2015-03-04
24347,380764768,35115893,2016-12-01,2017-01-20
24348,380763095,23002312,2020-07-06,2020-08-26
24349,140289011,7858673,2018-09-03,2018-11-17
24350,9053335951,29965101,2019-01-10,2019-03-20
24351,679776109,11584288,2020-09-17,2020-12-06
24352,896083950,1777197,2020-05-19,2020-05-24
24353,609804774,1402084,2016-07-04,2016-09-28
24354,966636643,30062478,2019-10-29,2019-12-27
24355,704342065,32641909,2018-05-05,2018-06-11
24356,8426129188,7810109,2016-07-18,2016-09-20
24357,892810165,28206135,2018-03-17,2018-03-21
24358,670894745,1864061,2021-11-12,2021-12-07
24359,1577592735,16415769,2015-08-21,2015-10-26
24360,393028909,35753330,2015-12-01,2016-02-03
24361,087406290X,27369583,2023-06-22,2023-07-28
24362,184046092X,18015606,2015-04-02,2015-04-08
24363,393959015,7331850,2016-07-02,2016-09-12
24364,344245493X,5419405,2016-04-25,2016-07-01
24365,2070393569,21925970,2020-12-23,2021-01-22
24366,1564587185,33520773,2021-03-01,2021-04-12
24367,2266124854,26776816,2023-05-31,2023-07-25
24368,811209059,4265471,2015-02-28,2015-05-12
24369,1551668114,3586141,2023-02-16,2023-03-08
24370,671649809,7381893,2022-04-06,2022-05-20
24371,014028219X,33734301,2022-12-25,2023-03-21
24372,606039279,17297799,2016-11-13,2016-12-15
24373,1881649873,17380055,2021-11-23,2022-02-20
24374,1550544683,32102590,2016-12-08,2017-02-07
24375,811814130,4204083,2018-03-17,2018-04-21
24376,394586638,13544120,2020-07-06,2020-08-16
24377,938728016,22194582,2023-10-06,2023-12-18
24378,1400030838,29797153,2023-12-24,2024-01-14
24379,446602477,8953050,2015-10-09,2016-01-04
24380,385054580,16242067,2020-02-17,2020-03-02
24381,874065151,10520825,2016-09-15,2016-10-23
24382,048629823X,19932387,2017-02-12,2017-02-17
24383,1570622884,34150120,2022-02-09,2022-03-14
24384,441569412,424930,2019-11-21,2020-01-30
24385,2228394,19122217,2023-05-11,2023-05-17
24386,316212520,32801214,2022-06-09,2022-06-11
24387,1861052030,34895399,2017-04-11,2017-06-06
24388,883683725,20405868,2018-05-11,2018-06-26
24389,1594141886,30340538,2023-04-07,2023-05-20
24390,688094597,35190131,2018-01-15,2018-01-17
24391,670812501,18194429,2018-05-23,2018-08-06
24392,553380478,31277426,2021-05-08,2021-08-01
24393,572027826,22178073,2022-05-06,2022-07-04
24394,590059971,7787983,2021-06-11,2021-08-20
24395,312287194,20912583,2018-04-30,2018-07-24
24396,552149748,16367772,2018-11-18,2018-12-14
24397,3596200261,22470605,2019-07-06,2019-08-23
24398,449149161,26006150,2019-12-07,2020-01-28
24399,877931062,7094110,2021-08-15,2021-09-10
24400,679725407,22715517,2019-11-13,2020-02-02
24401,3190052743,31020399,2017-06-02,2017-08-14
24402,440125669,21896267,2015-11-27,2016-01-18
24403,553255509,64015,2024-01-01,2024-02-28
24404,934998442,18682763,2015-11-19,2015-12-19
24405,007824269X,775280,2016-04-01,2016-04-15
24406,042506803X,17844130,2021-12-10,2022-02-04
24407,1557863954,812938,2021-06-25,2021-08-19
24408,1854242253,6334492,2021-04-29,2021-05-03
24409,811804208,9904386,2015-02-22,2015-04-30
24410,140108297,16319001,2019-11-28,2019-12-22
24411,684872838,32427203,2019-12-15,2019-12-21
24412,307161919,31893504,2016-12-17,2017-02-10
24413,312119240,15195491,2019-11-06,2020-01-07
24414,374231796,3029690,2019-10-16,2019-12-29
24415,749302658,24942175,2017-05-29,2017-07-20
24416,380773937,9838145,2019-01-30,2019-02-02
24417,553145908,239733,2021-05-26,2021-08-23
24418,860519260,19531174,2020-03-29,2020-03-30
24419,1556613687,18255225,2022-07-25,2022-08-11
24420,394727959,25943177,2022-02-01,2022-04-21
24421,067981700X,33683932,2023-08-23,2023-11-12
24422,451408020,35464315,2016-05-28,2016-08-04
24423,590414658,4574225,2017-10-29,2018-01-04
24424,380731215,239883,2016-12-14,2017-01-12
24425,385495757,32426419,2017-12-11,2018-02-20
24426,1556524919,2041143,2015-02-08,2015-05-06
24427,3701709343,33050172,2022-02-15,2022-03-27
24428,1932344268,29183697,2022-11-28,2023-01-19
24429,140375120,8286580,2022-03-01,2022-05-27
24430,813101360,30158357,2022-05-24,2022-07-10
24431,3404138791,16325899,2019-09-28,2019-11-07
24432,333727304,7570475,2015-07-03,2015-09-07
24433,553566148,9843956,2023-01-27,2023-04-01
24434,753100193,33705120,2022-11-11,2022-11-21
24435,373085400,14351180,2020-04-27,2020-07-25
24436,590469126,30388333,2017-01-06,2017-03-11
